account_id,trial_end_date,trial_observed,converted,plan,seats,billing_cycle,mrr,exp2_eligible,exp2_variant,trial_period_task_count
1302,2025-07-09,True,1.0,pro,11.0,monthly,132.0,True,control,5
1303,2025-07-09,True,1.0,team,11.0,monthly,319.0,True,control,10
1304,2025-07-10,True,1.0,pro,11.0,monthly,132.0,True,control,7
1305,2025-07-10,True,0.0,free,,,0.0,True,treatment,3
1306,2025-07-10,True,0.0,free,,,0.0,True,control,5
1307,2025-07-10,True,0.0,free,,,0.0,True,control,10
1308,2025-07-10,True,0.0,free,,,0.0,True,treatment,7
1309,2025-07-11,True,0.0,free,,,0.0,True,control,9
1310,2025-07-11,True,1.0,team,6.0,annual,144.42,True,control,6
1311,2025-07-11,True,0.0,free,,,0.0,True,control,3
1312,2025-07-11,True,1.0,team,17.0,monthly,493.0,True,control,12
1313,2025-07-11,True,0.0,free,,,0.0,True,control,2
1314,2025-07-11,True,0.0,free,,,0.0,True,treatment,7
1315,2025-07-11,True,1.0,pro,5.0,annual,49.8,True,control,5
1316,2025-07-12,True,0.0,free,,,0.0,True,control,14
1317,2025-07-12,True,0.0,free,,,0.0,True,control,7
1318,2025-07-12,True,1.0,pro,4.0,annual,39.84,True,control,11
1319,2025-07-12,True,0.0,free,,,0.0,True,control,3
1320,2025-07-13,True,0.0,free,,,0.0,True,control,13
1321,2025-07-13,True,0.0,free,,,0.0,True,treatment,8
1322,2025-07-13,True,0.0,free,,,0.0,True,control,3
1323,2025-07-14,True,0.0,free,,,0.0,True,control,1
1324,2025-07-14,True,1.0,pro,2.0,monthly,24.0,True,control,9
1325,2025-07-14,True,0.0,free,,,0.0,True,control,3
1326,2025-07-14,True,0.0,free,,,0.0,True,treatment,14
1327,2025-07-14,True,0.0,free,,,0.0,True,control,3
1328,2025-07-14,True,0.0,free,,,0.0,True,treatment,2
1329,2025-07-14,True,0.0,free,,,0.0,True,treatment,3
1330,2025-07-14,True,0.0,free,,,0.0,True,treatment,1
1331,2025-07-15,True,1.0,pro,2.0,annual,19.92,True,treatment,22
1332,2025-07-15,True,1.0,pro,4.0,annual,39.84,True,control,7
1333,2025-07-15,True,0.0,free,,,0.0,True,treatment,4
1334,2025-07-15,True,0.0,free,,,0.0,True,control,6
1335,2025-07-15,True,0.0,free,,,0.0,True,treatment,7
1336,2025-07-16,True,0.0,free,,,0.0,True,control,2
1337,2025-07-16,True,0.0,free,,,0.0,True,control,5
1338,2025-07-16,True,1.0,pro,24.0,annual,239.04,True,control,9
1339,2025-07-17,True,0.0,free,,,0.0,True,control,11
1340,2025-07-17,True,1.0,team,23.0,monthly,667.0,True,treatment,4
1341,2025-07-17,True,0.0,free,,,0.0,True,control,7
1342,2025-07-17,True,0.0,free,,,0.0,True,treatment,9
1343,2025-07-18,True,1.0,team,22.0,monthly,638.0,True,treatment,7
1344,2025-07-19,True,0.0,free,,,0.0,True,treatment,5
1345,2025-07-20,True,0.0,free,,,0.0,True,treatment,3
1346,2025-07-20,True,0.0,free,,,0.0,True,treatment,7
1347,2025-07-21,True,0.0,free,,,0.0,True,control,9
1348,2025-07-21,True,1.0,pro,2.0,annual,19.92,True,control,7
1349,2025-07-22,True,0.0,free,,,0.0,True,control,4
1350,2025-07-22,True,0.0,free,,,0.0,True,control,3
1351,2025-07-22,True,0.0,free,,,0.0,True,control,4
1352,2025-07-22,True,1.0,pro,28.0,annual,278.88,True,treatment,7
1353,2025-07-22,True,1.0,pro,2.0,annual,19.92,True,control,12
1354,2025-07-23,True,1.0,pro,6.0,monthly,72.0,True,treatment,6
1355,2025-07-23,True,0.0,free,,,0.0,True,treatment,10
1356,2025-07-24,True,0.0,free,,,0.0,True,control,8
1357,2025-07-24,True,0.0,free,,,0.0,True,treatment,5
1358,2025-07-24,True,0.0,free,,,0.0,True,treatment,6
1359,2025-07-25,True,0.0,free,,,0.0,True,control,3
1360,2025-07-25,True,0.0,free,,,0.0,True,control,2
1361,2025-07-25,True,0.0,free,,,0.0,True,control,2
1362,2025-07-25,True,1.0,pro,2.0,monthly,24.0,True,treatment,6
1363,2025-07-25,True,0.0,free,,,0.0,True,treatment,8
1364,2025-07-25,True,0.0,free,,,0.0,True,control,3
1365,2025-07-26,True,0.0,free,,,0.0,True,treatment,8
1366,2025-07-26,True,0.0,free,,,0.0,True,control,8
1367,2025-07-28,True,0.0,free,,,0.0,True,treatment,1
1368,2025-07-28,True,0.0,free,,,0.0,True,control,5
1369,2025-07-29,True,0.0,free,,,0.0,True,treatment,2
1370,2025-07-29,True,0.0,free,,,0.0,True,control,4
1371,2025-07-29,True,0.0,free,,,0.0,True,treatment,9
1372,2025-07-29,True,1.0,team,3.0,monthly,87.0,True,control,13
1373,2025-07-29,True,1.0,pro,1.0,monthly,12.0,True,control,3
1374,2025-07-29,True,0.0,free,,,0.0,True,control,4
1375,2025-07-30,True,1.0,pro,1.0,annual,9.96,True,treatment,12
1376,2025-07-30,True,0.0,free,,,0.0,True,treatment,1
1377,2025-07-30,True,0.0,free,,,0.0,True,control,5
1378,2025-07-31,True,0.0,free,,,0.0,True,control,7
1379,2025-07-31,True,0.0,free,,,0.0,True,treatment,5
1380,2025-07-31,True,0.0,free,,,0.0,True,control,7
1381,2025-08-01,True,0.0,free,,,0.0,True,control,8
1382,2025-08-01,True,0.0,free,,,0.0,True,treatment,7
1383,2025-08-01,True,0.0,free,,,0.0,True,treatment,8
1384,2025-08-01,True,1.0,pro,6.0,monthly,72.0,True,treatment,2
1385,2025-08-02,True,0.0,free,,,0.0,True,treatment,17
1386,2025-08-02,True,0.0,free,,,0.0,True,treatment,1
1387,2025-08-03,True,0.0,free,,,0.0,True,treatment,12
1388,2025-08-03,True,1.0,pro,3.0,monthly,36.0,True,control,9
1389,2025-08-03,True,0.0,free,,,0.0,True,control,12
1390,2025-08-03,True,0.0,free,,,0.0,True,treatment,1
1391,2025-08-03,True,0.0,free,,,0.0,True,treatment,9
1392,2025-08-04,True,0.0,free,,,0.0,True,control,6
1393,2025-08-04,True,0.0,free,,,0.0,True,treatment,6
1394,2025-08-04,True,0.0,free,,,0.0,True,treatment,3
1395,2025-08-04,True,0.0,free,,,0.0,True,treatment,10
1396,2025-08-04,True,0.0,free,,,0.0,True,treatment,5
1397,2025-08-05,True,1.0,team,22.0,monthly,638.0,True,control,4
1398,2025-08-05,True,0.0,free,,,0.0,True,control,12
1399,2025-08-05,True,0.0,free,,,0.0,True,control,9
1400,2025-08-05,True,0.0,free,,,0.0,True,control,3
1401,2025-08-05,True,1.0,pro,3.0,monthly,36.0,True,treatment,7
1402,2025-08-06,True,1.0,team,20.0,annual,481.4,True,control,10
1403,2025-08-06,True,0.0,free,,,0.0,True,treatment,16
1404,2025-08-06,True,0.0,free,,,0.0,True,control,6
1405,2025-08-06,True,0.0,free,,,0.0,True,control,0
1406,2025-08-07,True,0.0,free,,,0.0,True,treatment,1
1407,2025-08-07,True,0.0,free,,,0.0,True,control,3
1408,2025-08-07,True,0.0,free,,,0.0,True,control,5
1409,2025-08-07,True,1.0,pro,10.0,annual,99.6,True,treatment,9
1410,2025-08-07,True,0.0,free,,,0.0,True,treatment,3
1411,2025-08-08,True,0.0,free,,,0.0,True,control,9
1412,2025-08-08,True,1.0,pro,11.0,monthly,132.0,True,treatment,4
1413,2025-08-08,True,0.0,free,,,0.0,True,treatment,7
1414,2025-08-08,True,0.0,free,,,0.0,True,control,5
1415,2025-08-08,True,0.0,free,,,0.0,True,control,3
1416,2025-08-09,True,1.0,pro,4.0,monthly,48.0,True,control,6
1417,2025-08-09,True,0.0,free,,,0.0,True,treatment,6
1418,2025-08-11,True,0.0,free,,,0.0,True,treatment,20
1419,2025-08-11,True,1.0,pro,6.0,monthly,72.0,True,control,15
1420,2025-08-11,True,1.0,pro,2.0,annual,19.92,True,control,4
1421,2025-08-12,True,0.0,free,,,0.0,True,treatment,14
1422,2025-08-12,True,1.0,pro,8.0,monthly,96.0,True,control,13
1423,2025-08-12,True,0.0,free,,,0.0,True,control,3
1424,2025-08-12,True,1.0,pro,3.0,annual,29.88,True,treatment,15
1425,2025-08-12,True,1.0,pro,1.0,monthly,12.0,True,treatment,8
1426,2025-08-12,True,0.0,free,,,0.0,True,control,6
1427,2025-08-13,True,1.0,team,1.0,monthly,29.0,True,control,8
1428,2025-08-13,True,0.0,free,,,0.0,True,treatment,9
1429,2025-08-13,True,1.0,pro,11.0,monthly,132.0,True,control,20
1430,2025-08-13,True,0.0,free,,,0.0,True,control,1
1431,2025-08-13,True,0.0,free,,,0.0,True,treatment,18
1432,2025-08-14,True,0.0,free,,,0.0,True,control,9
1433,2025-08-14,True,0.0,free,,,0.0,True,control,13
1434,2025-08-15,True,0.0,free,,,0.0,True,treatment,5
1435,2025-08-15,True,1.0,pro,3.0,annual,29.88,True,control,17
1436,2025-08-15,True,1.0,team,3.0,monthly,87.0,True,control,6
1437,2025-08-16,True,1.0,team,3.0,monthly,87.0,True,control,6
1438,2025-08-16,True,0.0,free,,,0.0,True,control,8
1439,2025-08-17,True,0.0,free,,,0.0,True,treatment,9
1440,2025-08-17,True,0.0,free,,,0.0,True,treatment,14
1441,2025-08-17,True,0.0,free,,,0.0,True,treatment,2
1442,2025-08-19,True,1.0,pro,3.0,monthly,36.0,True,treatment,12
1443,2025-08-19,True,0.0,free,,,0.0,True,control,9
1444,2025-08-19,True,1.0,pro,8.0,annual,79.68,True,control,16
1445,2025-08-19,True,0.0,free,,,0.0,True,control,2
1446,2025-08-20,True,0.0,free,,,0.0,True,control,8
1447,2025-08-20,True,0.0,free,,,0.0,True,control,3
1448,2025-08-21,True,0.0,free,,,0.0,True,treatment,7
1449,2025-08-21,True,0.0,free,,,0.0,True,treatment,1
1450,2025-08-21,True,1.0,pro,1.0,annual,9.96,True,control,8
1451,2025-08-22,True,0.0,free,,,0.0,True,control,15
1452,2025-08-22,True,1.0,team,2.0,monthly,58.0,True,control,2
1453,2025-08-22,True,0.0,free,,,0.0,True,control,5
1454,2025-08-23,True,0.0,free,,,0.0,True,treatment,3
1455,2025-08-23,True,0.0,free,,,0.0,True,treatment,6
1456,2025-08-23,True,0.0,free,,,0.0,True,control,1
1457,2025-08-24,True,0.0,free,,,0.0,True,treatment,7
1458,2025-08-24,True,0.0,free,,,0.0,True,treatment,0
1459,2025-08-25,True,0.0,free,,,0.0,True,control,5
1460,2025-08-25,True,1.0,pro,2.0,annual,19.92,True,treatment,7
1461,2025-08-25,True,1.0,pro,5.0,monthly,60.0,True,treatment,9
1462,2025-08-26,True,0.0,free,,,0.0,True,treatment,7
1463,2025-08-26,True,0.0,free,,,0.0,True,treatment,9
1464,2025-08-27,True,0.0,free,,,0.0,True,control,4
1465,2025-08-27,True,0.0,free,,,0.0,True,treatment,4
1466,2025-08-27,True,0.0,free,,,0.0,True,treatment,7
1467,2025-08-27,True,0.0,free,,,0.0,True,control,6
1468,2025-08-27,True,1.0,team,8.0,monthly,232.0,True,treatment,1
1469,2025-08-28,True,0.0,free,,,0.0,True,control,10
1470,2025-08-28,True,1.0,pro,6.0,monthly,72.0,True,control,2
1471,2025-08-29,True,0.0,free,,,0.0,True,treatment,2
1472,2025-08-29,True,0.0,free,,,0.0,True,control,18
1473,2025-08-29,True,0.0,free,,,0.0,True,control,8
1474,2025-08-29,True,0.0,free,,,0.0,True,control,5
1475,2025-08-30,True,0.0,free,,,0.0,True,control,7
1476,2025-08-30,True,1.0,pro,1.0,annual,9.96,True,treatment,4
1477,2025-08-30,True,0.0,free,,,0.0,True,control,11
1478,2025-08-31,True,0.0,free,,,0.0,True,treatment,11
1479,2025-08-31,True,1.0,pro,27.0,annual,268.92,True,treatment,7
1480,2025-09-01,True,1.0,pro,3.0,monthly,36.0,True,treatment,7
1481,2025-09-01,True,0.0,free,,,0.0,True,control,11
1482,2025-09-01,True,0.0,free,,,0.0,True,treatment,5
1483,2025-09-01,True,0.0,free,,,0.0,True,control,12
1484,2025-09-02,True,1.0,team,8.0,annual,192.56,True,control,6
1485,2025-09-03,True,0.0,free,,,0.0,True,control,8
1486,2025-09-03,True,0.0,free,,,0.0,True,treatment,5
1487,2025-09-03,True,0.0,free,,,0.0,True,treatment,6
1488,2025-09-03,True,0.0,free,,,0.0,True,treatment,2
1489,2025-09-04,True,0.0,free,,,0.0,True,control,4
1490,2025-09-04,True,0.0,free,,,0.0,True,control,1
1491,2025-09-04,True,0.0,free,,,0.0,True,treatment,7
1492,2025-09-04,True,0.0,free,,,0.0,True,treatment,8
1493,2025-09-04,True,0.0,free,,,0.0,True,treatment,6
1494,2025-09-04,True,0.0,free,,,0.0,True,treatment,8
1495,2025-09-05,True,1.0,team,25.0,annual,601.75,True,treatment,14
1496,2025-09-05,True,1.0,pro,6.0,monthly,72.0,True,treatment,4
1497,2025-09-05,True,0.0,free,,,0.0,True,treatment,9
1498,2025-09-06,True,0.0,free,,,0.0,True,control,5
1499,2025-09-07,True,0.0,free,,,0.0,True,control,6
1500,2025-09-07,True,0.0,free,,,0.0,True,treatment,4
1501,2025-09-08,True,0.0,free,,,0.0,True,treatment,15
1502,2025-09-08,True,1.0,pro,7.0,monthly,84.0,True,treatment,2
1503,2025-09-08,True,0.0,free,,,0.0,True,control,11
1504,2025-09-08,True,0.0,free,,,0.0,True,control,24
1505,2025-09-08,True,1.0,pro,11.0,monthly,132.0,True,treatment,3
1506,2025-09-08,True,0.0,free,,,0.0,True,control,2
1507,2025-09-08,True,0.0,free,,,0.0,True,control,13
1508,2025-09-08,True,1.0,team,1.0,annual,24.07,True,control,15
1509,2025-09-09,True,1.0,pro,3.0,monthly,36.0,True,treatment,9
1510,2025-09-09,True,0.0,free,,,0.0,True,control,8
1511,2025-09-09,True,0.0,free,,,0.0,True,treatment,12
1512,2025-09-10,True,0.0,free,,,0.0,True,control,3
1513,2025-09-10,True,0.0,free,,,0.0,True,treatment,2
1514,2025-09-11,True,0.0,free,,,0.0,True,control,5
1515,2025-09-11,True,0.0,free,,,0.0,True,treatment,10
1516,2025-09-12,True,1.0,pro,9.0,monthly,108.0,True,treatment,8
1517,2025-09-13,True,0.0,free,,,0.0,True,treatment,4
1518,2025-09-14,True,0.0,free,,,0.0,True,control,8
1519,2025-09-14,True,0.0,free,,,0.0,True,control,4
1520,2025-09-15,True,0.0,free,,,0.0,True,control,5
1521,2025-09-16,True,0.0,free,,,0.0,True,treatment,5
1522,2025-09-16,True,0.0,free,,,0.0,True,control,11
1523,2025-09-16,True,0.0,free,,,0.0,True,treatment,17
1524,2025-09-16,True,0.0,free,,,0.0,True,treatment,6
1525,2025-09-16,True,1.0,pro,4.0,annual,39.84,True,control,4
1526,2025-09-16,True,1.0,pro,12.0,monthly,144.0,True,treatment,2
1527,2025-09-17,True,1.0,pro,2.0,monthly,24.0,True,control,1
1528,2025-09-17,True,0.0,free,,,0.0,True,control,2
1529,2025-09-17,True,1.0,team,24.0,annual,577.68,True,control,9
1530,2025-09-17,True,0.0,free,,,0.0,True,treatment,3
1531,2025-09-17,True,0.0,free,,,0.0,True,control,10
1532,2025-09-17,True,0.0,free,,,0.0,True,control,10
1533,2025-09-17,True,0.0,free,,,0.0,True,control,1
1534,2025-09-17,True,0.0,free,,,0.0,True,control,6
1535,2025-09-17,True,0.0,free,,,0.0,True,control,18
1536,2025-09-18,True,0.0,free,,,0.0,True,control,12
1537,2025-09-18,True,0.0,free,,,0.0,True,control,4
1538,2025-09-18,True,0.0,free,,,0.0,True,treatment,9
1539,2025-09-18,True,0.0,free,,,0.0,True,treatment,3
1540,2025-09-19,True,0.0,free,,,0.0,True,treatment,5
1541,2025-09-19,True,1.0,team,5.0,monthly,145.0,True,control,7
1542,2025-09-19,True,1.0,pro,3.0,monthly,36.0,True,control,4
1543,2025-09-19,True,0.0,free,,,0.0,True,control,4
1544,2025-09-19,True,1.0,pro,14.0,monthly,168.0,True,control,7
1545,2025-09-20,True,0.0,free,,,0.0,True,control,9
1546,2025-09-21,True,0.0,free,,,0.0,True,treatment,16
1547,2025-09-21,True,0.0,free,,,0.0,True,control,7
1548,2025-09-22,True,0.0,free,,,0.0,True,control,7
1549,2025-09-22,True,1.0,pro,1.0,monthly,12.0,True,treatment,6
1550,2025-09-22,True,0.0,free,,,0.0,True,control,5
1551,2025-09-22,True,0.0,free,,,0.0,True,treatment,7
1552,2025-09-22,True,0.0,free,,,0.0,True,treatment,11
1553,2025-09-22,True,0.0,free,,,0.0,True,control,10
1554,2025-09-23,True,1.0,pro,1.0,annual,9.96,True,treatment,6
1555,2025-09-23,True,0.0,free,,,0.0,True,control,7
1556,2025-09-23,True,0.0,free,,,0.0,True,control,1
1557,2025-09-24,True,1.0,team,12.0,monthly,348.0,True,control,4
1558,2025-09-24,True,1.0,pro,3.0,monthly,36.0,True,treatment,8
1559,2025-09-24,True,0.0,free,,,0.0,True,control,2
1560,2025-09-24,True,1.0,pro,3.0,monthly,36.0,True,control,3
1561,2025-09-24,True,0.0,free,,,0.0,True,treatment,16
1562,2025-09-24,True,0.0,free,,,0.0,True,control,3
1563,2025-09-24,True,0.0,free,,,0.0,True,treatment,7
1564,2025-09-24,True,0.0,free,,,0.0,True,treatment,1
1565,2025-09-25,True,0.0,free,,,0.0,True,treatment,1
1566,2025-09-25,True,1.0,team,8.0,monthly,232.0,True,control,20
1567,2025-09-25,True,0.0,free,,,0.0,True,control,4
1568,2025-09-26,True,0.0,free,,,0.0,True,control,11
1569,2025-09-26,True,0.0,free,,,0.0,True,control,6
1570,2025-09-26,True,0.0,free,,,0.0,True,treatment,4
1571,2025-09-26,True,1.0,team,1.0,monthly,29.0,True,treatment,1
1572,2025-09-27,True,0.0,free,,,0.0,True,control,6
1573,2025-09-28,True,0.0,free,,,0.0,True,treatment,3
1574,2025-09-28,True,0.0,free,,,0.0,True,treatment,9
1575,2025-09-29,True,0.0,free,,,0.0,True,control,2
1576,2025-09-29,True,0.0,free,,,0.0,True,control,1
1577,2025-09-29,True,0.0,free,,,0.0,True,control,3
1578,2025-09-30,True,0.0,free,,,0.0,True,control,12
1579,2025-09-30,True,1.0,pro,6.0,annual,59.76,True,treatment,6
1580,2025-09-30,True,0.0,free,,,0.0,True,treatment,3
1581,2025-09-30,True,0.0,free,,,0.0,True,control,6
1582,2025-09-30,True,1.0,pro,5.0,annual,49.8,True,treatment,12
1583,2025-09-30,True,0.0,free,,,0.0,True,control,12
1584,2025-10-01,True,0.0,free,,,0.0,True,control,2
1585,2025-10-01,True,0.0,free,,,0.0,True,control,9
1586,2025-10-01,True,1.0,team,25.0,monthly,725.0,True,control,7
1587,2025-10-02,True,0.0,free,,,0.0,True,treatment,7
1588,2025-10-02,True,1.0,team,18.0,monthly,522.0,True,treatment,17
1589,2025-10-02,True,0.0,free,,,0.0,True,control,5
1590,2025-10-02,True,0.0,free,,,0.0,True,control,14
1591,2025-10-03,True,0.0,free,,,0.0,True,treatment,4
1592,2025-10-03,True,0.0,free,,,0.0,True,control,4
1593,2025-10-03,True,1.0,pro,6.0,annual,59.76,True,control,8
1594,2025-10-03,True,0.0,free,,,0.0,True,treatment,17
1595,2025-10-03,True,1.0,team,4.0,monthly,116.0,True,control,3
1596,2025-10-03,True,0.0,free,,,0.0,True,control,6
1597,2025-10-04,True,0.0,free,,,0.0,True,treatment,15
1598,2025-10-04,True,0.0,free,,,0.0,True,control,1
1599,2025-10-04,True,1.0,team,8.0,monthly,232.0,True,treatment,8
1600,2025-10-06,True,0.0,free,,,0.0,True,control,1
1601,2025-10-06,True,0.0,free,,,0.0,True,treatment,10
1602,2025-10-06,True,1.0,pro,3.0,annual,29.88,True,control,11
1603,2025-10-06,True,1.0,pro,2.0,monthly,24.0,True,treatment,6
1604,2025-10-06,True,1.0,pro,7.0,annual,69.72,True,treatment,10
1605,2025-10-07,True,1.0,pro,3.0,annual,29.88,True,control,13
1606,2025-10-07,True,1.0,pro,3.0,annual,29.88,True,control,16
1607,2025-10-07,True,1.0,pro,3.0,monthly,36.0,True,treatment,13
1608,2025-10-07,True,0.0,free,,,0.0,True,treatment,6
1609,2025-10-08,True,0.0,free,,,0.0,True,control,11
1610,2025-10-08,True,0.0,free,,,0.0,True,treatment,7
1611,2025-10-09,True,0.0,free,,,0.0,True,control,3
1612,2025-10-09,True,1.0,team,7.0,annual,168.49,True,control,11
1613,2025-10-09,True,0.0,free,,,0.0,True,control,12
1614,2025-10-10,True,0.0,free,,,0.0,True,control,0
1615,2025-10-10,True,0.0,free,,,0.0,True,treatment,5
1616,2025-10-10,True,1.0,team,26.0,monthly,754.0,True,control,9
1617,2025-10-10,True,0.0,free,,,0.0,True,control,6
1618,2025-10-10,True,1.0,pro,3.0,monthly,36.0,True,control,5
1619,2025-10-10,True,0.0,free,,,0.0,True,treatment,3
1620,2025-10-11,True,0.0,free,,,0.0,True,control,10
1621,2025-10-11,True,1.0,pro,2.0,monthly,24.0,True,treatment,6
1622,2025-10-11,True,0.0,free,,,0.0,True,control,2
1623,2025-10-11,True,1.0,pro,3.0,monthly,36.0,True,treatment,3
1624,2025-10-12,True,0.0,free,,,0.0,True,control,6
1625,2025-10-12,True,1.0,pro,4.0,monthly,48.0,True,treatment,5
1626,2025-10-12,True,0.0,free,,,0.0,True,control,8
1627,2025-10-12,True,0.0,free,,,0.0,True,treatment,6
1628,2025-10-13,True,0.0,free,,,0.0,True,control,8
1629,2025-10-13,True,1.0,pro,4.0,monthly,48.0,True,control,5
1630,2025-10-13,True,1.0,team,23.0,annual,553.61,True,treatment,12
1631,2025-10-13,True,1.0,pro,5.0,annual,49.8,True,treatment,10
1632,2025-10-13,True,1.0,team,24.0,monthly,696.0,True,treatment,10
1633,2025-10-13,True,0.0,free,,,0.0,True,control,7
1634,2025-10-13,True,0.0,free,,,0.0,True,treatment,3
1635,2025-10-14,True,0.0,free,,,0.0,True,treatment,13
1636,2025-10-14,True,1.0,pro,5.0,monthly,60.0,True,treatment,5
1637,2025-10-14,True,1.0,team,32.0,monthly,928.0,True,treatment,3
1638,2025-10-14,True,0.0,free,,,0.0,True,treatment,5
1639,2025-10-14,True,0.0,free,,,0.0,True,treatment,13
1640,2025-10-15,True,0.0,free,,,0.0,True,control,4
1641,2025-10-15,True,0.0,free,,,0.0,True,treatment,3
1642,2025-10-15,True,0.0,free,,,0.0,True,control,4
1643,2025-10-15,True,0.0,free,,,0.0,True,control,5
1644,2025-10-15,True,1.0,pro,3.0,annual,29.88,True,treatment,8
1645,2025-10-15,True,1.0,pro,10.0,monthly,120.0,True,control,6
1646,2025-10-16,True,0.0,free,,,0.0,True,control,7
1647,2025-10-16,True,0.0,free,,,0.0,True,control,4
1648,2025-10-16,True,0.0,free,,,0.0,True,treatment,5
1649,2025-10-16,True,0.0,free,,,0.0,True,control,15
1650,2025-10-17,True,0.0,free,,,0.0,True,control,3
1651,2025-10-17,True,0.0,free,,,0.0,True,control,8
1652,2025-10-17,True,0.0,free,,,0.0,True,treatment,4
1653,2025-10-17,True,0.0,free,,,0.0,True,treatment,7
1654,2025-10-17,True,0.0,free,,,0.0,True,control,0
1655,2025-10-18,True,0.0,free,,,0.0,True,treatment,5
1656,2025-10-20,True,0.0,free,,,0.0,True,treatment,4
1657,2025-10-20,True,1.0,pro,1.0,monthly,12.0,True,treatment,4
1658,2025-10-20,True,0.0,free,,,0.0,True,control,11
1659,2025-10-20,True,0.0,free,,,0.0,True,control,14
1660,2025-10-20,True,1.0,pro,4.0,monthly,48.0,True,control,3
1661,2025-10-20,True,0.0,free,,,0.0,True,control,6
1662,2025-10-20,True,0.0,free,,,0.0,True,control,7
1663,2025-10-21,True,0.0,free,,,0.0,True,treatment,7
1664,2025-10-21,True,1.0,team,3.0,annual,72.21,True,treatment,13
1665,2025-10-21,True,0.0,free,,,0.0,True,control,0
1666,2025-10-21,True,0.0,free,,,0.0,True,treatment,10
1667,2025-10-21,True,0.0,free,,,0.0,True,treatment,9
1668,2025-10-22,True,1.0,pro,2.0,monthly,24.0,True,control,6
1669,2025-10-22,True,0.0,free,,,0.0,True,control,1
1670,2025-10-22,True,1.0,team,8.0,monthly,232.0,True,treatment,14
1671,2025-10-23,True,0.0,free,,,0.0,True,control,6
1672,2025-10-23,True,0.0,free,,,0.0,True,control,4
1673,2025-10-23,True,0.0,free,,,0.0,True,treatment,5
1674,2025-10-23,True,1.0,pro,1.0,monthly,12.0,True,treatment,8
1675,2025-10-24,True,1.0,pro,1.0,monthly,12.0,True,treatment,15
1676,2025-10-24,True,0.0,free,,,0.0,True,control,7
1677,2025-10-25,True,1.0,pro,5.0,monthly,60.0,True,control,4
1678,2025-10-25,True,1.0,pro,2.0,monthly,24.0,True,control,4
1679,2025-10-26,True,0.0,free,,,0.0,True,treatment,2
1680,2025-10-26,True,1.0,pro,4.0,annual,39.84,True,treatment,8
1681,2025-10-26,True,1.0,pro,6.0,annual,59.76,True,control,10
1682,2025-10-27,True,0.0,free,,,0.0,True,treatment,13
1683,2025-10-27,True,0.0,free,,,0.0,True,treatment,9
1684,2025-10-27,True,1.0,pro,1.0,annual,9.96,True,treatment,15
1685,2025-10-27,True,1.0,pro,2.0,annual,19.92,True,control,6
1686,2025-10-27,True,0.0,free,,,0.0,True,treatment,3
1687,2025-10-27,True,0.0,free,,,0.0,True,control,13
1688,2025-10-28,True,0.0,free,,,0.0,True,control,9
1689,2025-10-28,True,0.0,free,,,0.0,True,treatment,2
1690,2025-10-29,True,1.0,pro,13.0,monthly,156.0,True,control,8
1691,2025-10-29,True,0.0,free,,,0.0,True,treatment,12
1692,2025-10-29,True,0.0,free,,,0.0,True,control,10
1693,2025-10-29,True,1.0,pro,10.0,monthly,120.0,True,control,6
1694,2025-10-30,True,0.0,free,,,0.0,True,treatment,6
1695,2025-10-30,True,0.0,free,,,0.0,True,treatment,5
1696,2025-10-31,True,0.0,free,,,0.0,True,control,0
1697,2025-10-31,True,0.0,free,,,0.0,True,control,3
1698,2025-10-31,True,0.0,free,,,0.0,True,treatment,8
1699,2025-11-01,True,0.0,free,,,0.0,True,treatment,2
1700,2025-11-01,True,1.0,pro,1.0,annual,9.96,True,control,13
1701,2025-11-01,True,0.0,free,,,0.0,True,treatment,7
1702,2025-11-02,True,0.0,free,,,0.0,True,treatment,5
1703,2025-11-02,True,0.0,free,,,0.0,True,treatment,2
1704,2025-11-02,True,1.0,pro,4.0,annual,39.84,True,treatment,4
1705,2025-11-03,True,0.0,free,,,0.0,True,treatment,7
1706,2025-11-03,True,0.0,free,,,0.0,True,treatment,10
1707,2025-11-03,True,0.0,free,,,0.0,True,treatment,6
1708,2025-11-03,True,0.0,free,,,0.0,True,control,9
1709,2025-11-03,True,0.0,free,,,0.0,True,treatment,2
1710,2025-11-03,True,0.0,free,,,0.0,True,control,3
1711,2025-11-04,True,0.0,free,,,0.0,True,control,6
1712,2025-11-04,True,0.0,free,,,0.0,True,treatment,9
1713,2025-11-04,True,1.0,pro,28.0,monthly,336.0,True,treatment,3
1714,2025-11-04,True,0.0,free,,,0.0,True,treatment,8
1715,2025-11-05,True,0.0,free,,,0.0,True,treatment,1
1716,2025-11-05,True,0.0,free,,,0.0,True,control,10
1717,2025-11-05,True,0.0,free,,,0.0,True,treatment,5
1718,2025-11-05,True,0.0,free,,,0.0,True,treatment,10
1719,2025-11-06,True,0.0,free,,,0.0,True,treatment,9
1720,2025-11-06,True,1.0,pro,3.0,annual,29.88,True,treatment,14
1721,2025-11-06,True,0.0,free,,,0.0,True,treatment,3
1722,2025-11-06,True,0.0,free,,,0.0,True,treatment,9
1723,2025-11-07,True,1.0,team,2.0,annual,48.14,True,control,18
1724,2025-11-07,True,1.0,pro,10.0,monthly,120.0,True,treatment,2
1725,2025-11-07,True,0.0,free,,,0.0,True,treatment,10
1726,2025-11-08,True,0.0,free,,,0.0,True,control,7
