account_id,week_number_post_trial,week_date,task_count,active
1273,0,2025-07-01,1,True
1273,1,2025-07-08,3,True
1273,2,2025-07-15,1,True
1273,3,2025-07-22,0,False
1273,4,2025-07-29,1,True
1273,5,2025-08-05,3,True
1273,6,2025-08-12,2,True
1273,7,2025-08-19,2,True
1273,8,2025-08-26,2,True
1273,9,2025-09-02,1,True
1273,10,2025-09-09,3,True
1273,11,2025-09-16,5,True
1273,12,2025-09-23,4,True
1273,13,2025-09-30,3,True
1273,14,2025-10-07,0,False
1273,15,2025-10-14,4,True
1273,16,2025-10-21,4,True
1273,17,2025-10-28,3,True
1273,18,2025-11-04,1,True
1273,19,2025-11-11,1,True
1273,20,2025-11-18,0,False
1273,21,2025-11-25,0,False
1273,22,2025-12-02,1,True
1273,23,2025-12-09,2,True
1273,24,2025-12-16,0,False
1273,25,2025-12-23,5,True
1274,0,2025-07-01,4,True
1274,1,2025-07-08,1,True
1274,2,2025-07-15,1,True
1274,3,2025-07-22,5,True
1274,4,2025-07-29,2,True
1274,5,2025-08-05,1,True
1274,6,2025-08-12,1,True
1274,7,2025-08-19,2,True
1274,8,2025-08-26,1,True
1274,9,2025-09-02,1,True
1274,10,2025-09-09,1,True
1274,11,2025-09-16,1,True
1274,12,2025-09-23,2,True
1274,13,2025-09-30,1,True
1274,14,2025-10-07,2,True
1274,15,2025-10-14,4,True
1274,16,2025-10-21,3,True
1274,17,2025-10-28,1,True
1274,18,2025-11-04,0,False
1274,19,2025-11-11,1,True
1274,20,2025-11-18,2,True
1274,21,2025-11-25,4,True
1274,22,2025-12-02,7,True
1274,23,2025-12-09,1,True
1274,24,2025-12-16,1,True
1274,25,2025-12-23,1,True
1275,0,2025-07-02,5,True
1275,1,2025-07-09,5,True
1275,2,2025-07-16,5,True
1275,3,2025-07-23,0,False
1275,4,2025-07-30,0,False
1275,5,2025-08-06,2,True
1275,6,2025-08-13,2,True
1275,7,2025-08-20,5,True
1275,8,2025-08-27,3,True
1275,9,2025-09-03,1,True
1275,10,2025-09-10,8,True
1275,11,2025-09-17,3,True
1275,12,2025-09-24,2,True
1275,13,2025-10-01,2,True
1275,14,2025-10-08,2,True
1275,15,2025-10-15,4,True
1275,16,2025-10-22,5,True
1275,17,2025-10-29,1,True
1275,18,2025-11-05,4,True
1275,19,2025-11-12,6,True
1275,20,2025-11-19,3,True
1275,21,2025-11-26,3,True
1275,22,2025-12-03,1,True
1275,23,2025-12-10,4,True
1275,24,2025-12-17,1,True
1275,25,2025-12-24,2,True
1277,0,2025-07-03,6,True
1277,1,2025-07-10,10,True
1277,2,2025-07-17,13,True
1277,3,2025-07-24,8,True
1277,4,2025-07-31,6,True
1277,5,2025-08-07,9,True
1277,6,2025-08-14,10,True
1277,7,2025-08-21,7,True
1277,8,2025-08-28,7,True
1277,9,2025-09-04,7,True
1277,10,2025-09-11,8,True
1277,11,2025-09-18,10,True
1277,12,2025-09-25,4,True
1277,13,2025-10-02,7,True
1277,14,2025-10-09,8,True
1277,15,2025-10-16,6,True
1277,16,2025-10-23,5,True
1277,17,2025-10-30,12,True
1277,18,2025-11-06,11,True
1277,19,2025-11-13,12,True
1277,20,2025-11-20,10,True
1277,21,2025-11-27,15,True
1277,22,2025-12-04,8,True
1277,23,2025-12-11,13,True
1277,24,2025-12-18,8,True
1280,0,2025-07-03,6,True
1280,1,2025-07-10,6,True
1280,2,2025-07-17,4,True
1280,3,2025-07-24,5,True
1280,4,2025-07-31,6,True
1280,5,2025-08-07,9,True
1280,6,2025-08-14,3,True
1280,7,2025-08-21,1,True
1280,8,2025-08-28,2,True
1280,9,2025-09-04,7,True
1280,10,2025-09-11,6,True
1280,11,2025-09-18,6,True
1280,12,2025-09-25,5,True
1280,13,2025-10-02,2,True
1280,14,2025-10-09,3,True
1280,15,2025-10-16,8,True
1280,16,2025-10-23,5,True
1280,17,2025-10-30,4,True
1280,18,2025-11-06,8,True
1280,19,2025-11-13,7,True
1280,20,2025-11-20,5,True
1280,21,2025-11-27,4,True
1280,22,2025-12-04,7,True
1280,23,2025-12-11,5,True
1280,24,2025-12-18,5,True
1282,0,2025-07-03,4,True
1282,1,2025-07-10,7,True
1282,2,2025-07-17,2,True
1282,3,2025-07-24,2,True
1282,4,2025-07-31,2,True
1282,5,2025-08-07,5,True
1282,6,2025-08-14,3,True
1282,7,2025-08-21,6,True
1282,8,2025-08-28,7,True
1282,9,2025-09-04,3,True
1282,10,2025-09-11,5,True
1282,11,2025-09-18,8,True
1282,12,2025-09-25,7,True
1282,13,2025-10-02,7,True
1282,14,2025-10-09,4,True
1282,15,2025-10-16,10,True
1282,16,2025-10-23,6,True
1282,17,2025-10-30,8,True
1282,18,2025-11-06,5,True
1282,19,2025-11-13,3,True
1282,20,2025-11-20,8,True
1282,21,2025-11-27,4,True
1282,22,2025-12-04,8,True
1282,23,2025-12-11,9,True
1282,24,2025-12-18,6,True
1283,0,2025-07-04,4,True
1283,1,2025-07-11,3,True
1283,2,2025-07-18,5,True
1283,3,2025-07-25,4,True
1283,4,2025-08-01,2,True
1283,5,2025-08-08,4,True
1283,6,2025-08-15,2,True
1283,7,2025-08-22,0,False
1283,8,2025-08-29,5,True
1283,9,2025-09-05,2,True
1283,10,2025-09-12,0,False
1283,11,2025-09-19,2,True
1283,12,2025-09-26,4,True
1283,13,2025-10-03,1,True
1283,14,2025-10-10,4,True
1283,15,2025-10-17,2,True
1283,16,2025-10-24,4,True
1283,17,2025-10-31,2,True
1283,18,2025-11-07,2,True
1283,19,2025-11-14,5,True
1283,20,2025-11-21,2,True
1283,21,2025-11-28,1,True
1283,22,2025-12-05,1,True
1283,23,2025-12-12,2,True
1283,24,2025-12-19,4,True
1284,0,2025-07-04,6,True
1284,1,2025-07-11,5,True
1284,2,2025-07-18,4,True
1284,3,2025-07-25,10,True
1284,4,2025-08-01,6,True
1284,5,2025-08-08,9,True
1284,6,2025-08-15,4,True
1284,7,2025-08-22,4,True
1284,8,2025-08-29,7,True
1284,9,2025-09-05,10,True
1284,10,2025-09-12,7,True
1284,11,2025-09-19,6,True
1284,12,2025-09-26,7,True
1284,13,2025-10-03,11,True
1284,14,2025-10-10,5,True
1284,15,2025-10-17,7,True
1284,16,2025-10-24,7,True
1284,17,2025-10-31,11,True
1284,18,2025-11-07,8,True
1284,19,2025-11-14,5,True
1284,20,2025-11-21,10,True
1284,21,2025-11-28,10,True
1284,22,2025-12-05,9,True
1284,23,2025-12-12,12,True
1284,24,2025-12-19,6,True
1286,0,2025-07-04,7,True
1286,1,2025-07-11,5,True
1286,2,2025-07-18,4,True
1286,3,2025-07-25,4,True
1286,4,2025-08-01,5,True
1286,5,2025-08-08,4,True
1286,6,2025-08-15,6,True
1286,7,2025-08-22,2,True
1286,8,2025-08-29,3,True
1286,9,2025-09-05,7,True
1286,10,2025-09-12,5,True
1286,11,2025-09-19,3,True
1286,12,2025-09-26,4,True
1286,13,2025-10-03,6,True
1286,14,2025-10-10,8,True
1286,15,2025-10-17,6,True
1286,16,2025-10-24,16,True
1286,17,2025-10-31,7,True
1286,18,2025-11-07,5,True
1286,19,2025-11-14,9,True
1286,20,2025-11-21,4,True
1286,21,2025-11-28,8,True
1286,22,2025-12-05,4,True
1286,23,2025-12-12,7,True
1286,24,2025-12-19,13,True
1290,0,2025-07-05,4,True
1290,1,2025-07-12,1,True
1290,2,2025-07-19,3,True
1290,3,2025-07-26,3,True
1290,4,2025-08-02,1,True
1290,5,2025-08-09,3,True
1290,6,2025-08-16,6,True
1290,7,2025-08-23,4,True
1290,8,2025-08-30,2,True
1290,9,2025-09-06,2,True
1290,10,2025-09-13,4,True
1290,11,2025-09-20,1,True
1290,12,2025-09-27,0,False
1290,13,2025-10-04,4,True
1290,14,2025-10-11,4,True
1290,15,2025-10-18,7,True
1290,16,2025-10-25,0,False
1290,17,2025-11-01,1,True
1290,18,2025-11-08,1,True
1290,19,2025-11-15,4,True
1290,20,2025-11-22,5,True
1290,21,2025-11-29,1,True
1290,22,2025-12-06,3,True
1290,23,2025-12-13,4,True
1290,24,2025-12-20,2,True
1291,0,2025-07-05,12,True
1291,1,2025-07-12,8,True
1291,2,2025-07-19,9,True
1291,3,2025-07-26,8,True
1291,4,2025-08-02,9,True
1291,5,2025-08-09,7,True
1291,6,2025-08-16,7,True
1291,7,2025-08-23,9,True
1291,8,2025-08-30,10,True
1291,9,2025-09-06,12,True
1291,10,2025-09-13,18,True
1291,11,2025-09-20,8,True
1291,12,2025-09-27,9,True
1291,13,2025-10-04,5,True
1291,14,2025-10-11,9,True
1291,15,2025-10-18,12,True
1291,16,2025-10-25,6,True
1291,17,2025-11-01,5,True
1291,18,2025-11-08,13,True
1291,19,2025-11-15,9,True
1291,20,2025-11-22,5,True
1291,21,2025-11-29,11,True
1291,22,2025-12-06,10,True
1291,23,2025-12-13,10,True
1291,24,2025-12-20,12,True
1292,0,2025-07-05,1,True
1292,1,2025-07-12,7,True
1292,2,2025-07-19,1,True
1292,3,2025-07-26,4,True
1292,4,2025-08-02,3,True
1292,5,2025-08-09,3,True
1292,6,2025-08-16,3,True
1292,7,2025-08-23,2,True
1292,8,2025-08-30,0,False
1292,9,2025-09-06,3,True
1292,10,2025-09-13,2,True
1292,11,2025-09-20,2,True
1292,12,2025-09-27,4,True
1292,13,2025-10-04,2,True
1292,14,2025-10-11,4,True
1292,15,2025-10-18,3,True
1292,16,2025-10-25,4,True
1292,17,2025-11-01,2,True
1292,18,2025-11-08,4,True
1292,19,2025-11-15,3,True
1292,20,2025-11-22,4,True
1292,21,2025-11-29,5,True
1292,22,2025-12-06,2,True
1292,23,2025-12-13,4,True
1292,24,2025-12-20,2,True
1293,0,2025-07-06,7,True
1293,1,2025-07-13,5,True
1293,2,2025-07-20,2,True
1293,3,2025-07-27,5,True
1293,4,2025-08-03,6,True
1293,5,2025-08-10,4,True
1293,6,2025-08-17,5,True
1293,7,2025-08-24,5,True
1293,8,2025-08-31,2,True
1293,9,2025-09-07,2,True
1293,10,2025-09-14,3,True
1293,11,2025-09-21,4,True
1293,12,2025-09-28,3,True
1293,13,2025-10-05,1,True
1293,14,2025-10-12,4,True
1293,15,2025-10-19,5,True
1293,16,2025-10-26,6,True
1293,17,2025-11-02,4,True
1293,18,2025-11-09,6,True
1293,19,2025-11-16,9,True
1293,20,2025-11-23,9,True
1293,21,2025-11-30,4,True
1293,22,2025-12-07,1,True
1293,23,2025-12-14,3,True
1293,24,2025-12-21,6,True
1295,0,2025-07-06,3,True
1295,1,2025-07-13,3,True
1295,2,2025-07-20,5,True
1295,3,2025-07-27,5,True
1295,4,2025-08-03,9,True
1295,5,2025-08-10,6,True
1295,6,2025-08-17,3,True
1295,7,2025-08-24,12,True
1295,8,2025-08-31,2,True
1295,9,2025-09-07,6,True
1295,10,2025-09-14,7,True
1295,11,2025-09-21,4,True
1295,12,2025-09-28,8,True
1295,13,2025-10-05,6,True
1295,14,2025-10-12,5,True
1295,15,2025-10-19,4,True
1295,16,2025-10-26,5,True
1295,17,2025-11-02,5,True
1295,18,2025-11-09,5,True
1295,19,2025-11-16,5,True
1295,20,2025-11-23,4,True
1295,21,2025-11-30,6,True
1295,22,2025-12-07,4,True
1295,23,2025-12-14,6,True
1295,24,2025-12-21,2,True
1296,0,2025-07-07,7,True
1296,1,2025-07-14,11,True
1296,2,2025-07-21,0,False
1296,3,2025-07-28,5,True
1296,4,2025-08-04,5,True
1296,5,2025-08-11,6,True
1296,6,2025-08-18,8,True
1296,7,2025-08-25,4,True
1296,8,2025-09-01,7,True
1296,9,2025-09-08,6,True
1296,10,2025-09-15,8,True
1296,11,2025-09-22,6,True
1296,12,2025-09-29,6,True
1296,13,2025-10-06,1,True
1296,14,2025-10-13,4,True
1296,15,2025-10-20,4,True
1296,16,2025-10-27,3,True
1296,17,2025-11-03,2,True
1296,18,2025-11-10,5,True
1296,19,2025-11-17,6,True
1296,20,2025-11-24,10,True
1296,21,2025-12-01,8,True
1296,22,2025-12-08,10,True
1296,23,2025-12-15,5,True
1296,24,2025-12-22,6,True
1299,0,2025-07-08,6,True
1299,1,2025-07-15,5,True
1299,2,2025-07-22,6,True
1299,3,2025-07-29,2,True
1299,4,2025-08-05,3,True
1299,5,2025-08-12,3,True
1299,6,2025-08-19,5,True
1299,7,2025-08-26,7,True
1299,8,2025-09-02,6,True
1299,9,2025-09-09,6,True
1299,10,2025-09-16,2,True
1299,11,2025-09-23,6,True
1299,12,2025-09-30,8,True
1299,13,2025-10-07,7,True
1299,14,2025-10-14,2,True
1299,15,2025-10-21,6,True
1299,16,2025-10-28,3,True
1299,17,2025-11-04,4,True
1299,18,2025-11-11,6,True
1299,19,2025-11-18,4,True
1299,20,2025-11-25,3,True
1299,21,2025-12-02,2,True
1299,22,2025-12-09,1,True
1299,23,2025-12-16,8,True
1299,24,2025-12-23,7,True
1305,0,2025-07-10,1,True
1305,1,2025-07-17,1,True
1305,2,2025-07-24,0,False
1305,3,2025-07-31,2,True
1305,4,2025-08-07,3,True
1305,5,2025-08-14,2,True
1305,6,2025-08-21,0,False
1305,7,2025-08-28,3,True
1305,8,2025-09-04,2,True
1305,9,2025-09-11,4,True
1305,10,2025-09-18,1,True
1305,11,2025-09-25,4,True
1305,12,2025-10-02,1,True
1305,13,2025-10-09,3,True
1305,14,2025-10-16,1,True
1305,15,2025-10-23,0,False
1305,16,2025-10-30,4,True
1305,17,2025-11-06,3,True
1305,18,2025-11-13,3,True
1305,19,2025-11-20,1,True
1305,20,2025-11-27,3,True
1305,21,2025-12-04,8,True
1305,22,2025-12-11,4,True
1305,23,2025-12-18,3,True
1306,0,2025-07-10,2,True
1306,1,2025-07-17,3,True
1306,2,2025-07-24,3,True
1306,3,2025-07-31,3,True
1306,4,2025-08-07,4,True
1306,5,2025-08-14,8,True
1306,6,2025-08-21,3,True
1306,7,2025-08-28,2,True
1306,8,2025-09-04,2,True
1306,9,2025-09-11,4,True
1306,10,2025-09-18,2,True
1306,11,2025-09-25,1,True
1306,12,2025-10-02,2,True
1306,13,2025-10-09,6,True
1306,14,2025-10-16,3,True
1306,15,2025-10-23,5,True
1306,16,2025-10-30,4,True
1306,17,2025-11-06,5,True
1306,18,2025-11-13,5,True
1306,19,2025-11-20,4,True
1306,20,2025-11-27,10,True
1306,21,2025-12-04,2,True
1306,22,2025-12-11,6,True
1306,23,2025-12-18,3,True
1307,0,2025-07-10,3,True
1307,1,2025-07-17,6,True
1307,2,2025-07-24,1,True
1307,3,2025-07-31,4,True
1307,4,2025-08-07,5,True
1307,5,2025-08-14,6,True
1307,6,2025-08-21,5,True
1307,7,2025-08-28,8,True
1307,8,2025-09-04,6,True
1307,9,2025-09-11,1,True
1307,10,2025-09-18,5,True
1307,11,2025-09-25,4,True
1307,12,2025-10-02,3,True
1307,13,2025-10-09,3,True
1307,14,2025-10-16,4,True
1307,15,2025-10-23,6,True
1307,16,2025-10-30,5,True
1307,17,2025-11-06,3,True
1307,18,2025-11-13,5,True
1307,19,2025-11-20,2,True
1307,20,2025-11-27,8,True
1307,21,2025-12-04,5,True
1307,22,2025-12-11,8,True
1307,23,2025-12-18,3,True
1308,0,2025-07-10,7,True
1308,1,2025-07-17,6,True
1308,2,2025-07-24,9,True
1308,3,2025-07-31,5,True
1308,4,2025-08-07,4,True
1308,5,2025-08-14,4,True
1308,6,2025-08-21,3,True
1308,7,2025-08-28,4,True
1308,8,2025-09-04,3,True
1308,9,2025-09-11,7,True
1308,10,2025-09-18,7,True
1308,11,2025-09-25,7,True
1308,12,2025-10-02,3,True
1308,13,2025-10-09,5,True
1308,14,2025-10-16,16,True
1308,15,2025-10-23,8,True
1308,16,2025-10-30,8,True
1308,17,2025-11-06,5,True
1308,18,2025-11-13,6,True
1308,19,2025-11-20,5,True
1308,20,2025-11-27,10,True
1308,21,2025-12-04,7,True
1308,22,2025-12-11,4,True
1308,23,2025-12-18,6,True
1309,0,2025-07-11,3,True
1309,1,2025-07-18,5,True
1309,2,2025-07-25,3,True
1309,3,2025-08-01,7,True
1309,4,2025-08-08,7,True
1309,5,2025-08-15,5,True
1309,6,2025-08-22,7,True
1309,7,2025-08-29,8,True
1309,8,2025-09-05,4,True
1309,9,2025-09-12,5,True
1309,10,2025-09-19,5,True
1309,11,2025-09-26,1,True
1309,12,2025-10-03,9,True
1309,13,2025-10-10,10,True
1309,14,2025-10-17,5,True
1309,15,2025-10-24,5,True
1309,16,2025-10-31,8,True
1309,17,2025-11-07,10,True
1309,18,2025-11-14,3,True
1309,19,2025-11-21,5,True
1309,20,2025-11-28,9,True
1309,21,2025-12-05,8,True
1309,22,2025-12-12,5,True
1309,23,2025-12-19,6,True
1311,0,2025-07-11,2,True
1311,1,2025-07-18,0,False
1311,2,2025-07-25,3,True
1311,3,2025-08-01,2,True
1311,4,2025-08-08,4,True
1311,5,2025-08-15,8,True
1311,6,2025-08-22,3,True
1311,7,2025-08-29,1,True
1311,8,2025-09-05,2,True
1311,9,2025-09-12,1,True
1311,10,2025-09-19,2,True
1311,11,2025-09-26,1,True
1311,12,2025-10-03,4,True
1311,13,2025-10-10,8,True
1311,14,2025-10-17,2,True
1311,15,2025-10-24,4,True
1311,16,2025-10-31,1,True
1311,17,2025-11-07,4,True
1311,18,2025-11-14,2,True
1311,19,2025-11-21,1,True
1311,20,2025-11-28,2,True
1311,21,2025-12-05,1,True
1311,22,2025-12-12,2,True
1311,23,2025-12-19,2,True
1313,0,2025-07-11,3,True
1313,1,2025-07-18,4,True
1313,2,2025-07-25,1,True
1313,3,2025-08-01,1,True
1313,4,2025-08-08,0,False
1313,5,2025-08-15,2,True
1313,6,2025-08-22,3,True
1313,7,2025-08-29,0,False
1313,8,2025-09-05,2,True
1313,9,2025-09-12,4,True
1313,10,2025-09-19,2,True
1313,11,2025-09-26,3,True
1313,12,2025-10-03,0,False
1313,13,2025-10-10,4,True
1313,14,2025-10-17,3,True
1313,15,2025-10-24,1,True
1313,16,2025-10-31,3,True
1313,17,2025-11-07,0,False
1313,18,2025-11-14,2,True
1313,19,2025-11-21,2,True
1313,20,2025-11-28,2,True
1313,21,2025-12-05,1,True
1313,22,2025-12-12,0,False
1313,23,2025-12-19,1,True
1314,0,2025-07-11,7,True
1314,1,2025-07-18,9,True
1314,2,2025-07-25,4,True
1314,3,2025-08-01,7,True
1314,4,2025-08-08,12,True
1314,5,2025-08-15,5,True
1314,6,2025-08-22,4,True
1314,7,2025-08-29,7,True
1314,8,2025-09-05,4,True
1314,9,2025-09-12,2,True
1314,10,2025-09-19,6,True
1314,11,2025-09-26,6,True
1314,12,2025-10-03,3,True
1314,13,2025-10-10,4,True
1314,14,2025-10-17,8,True
1314,15,2025-10-24,3,True
1314,16,2025-10-31,7,True
1314,17,2025-11-07,5,True
1314,18,2025-11-14,4,True
1314,19,2025-11-21,12,True
1314,20,2025-11-28,6,True
1314,21,2025-12-05,5,True
1314,22,2025-12-12,5,True
1314,23,2025-12-19,6,True
1316,0,2025-07-12,13,True
1316,1,2025-07-19,6,True
1316,2,2025-07-26,7,True
1316,3,2025-08-02,6,True
1316,4,2025-08-09,5,True
1316,5,2025-08-16,4,True
1316,6,2025-08-23,4,True
1316,7,2025-08-30,5,True
1316,8,2025-09-06,11,True
1316,9,2025-09-13,10,True
1316,10,2025-09-20,7,True
1316,11,2025-09-27,10,True
1316,12,2025-10-04,7,True
1316,13,2025-10-11,5,True
1316,14,2025-10-18,4,True
1316,15,2025-10-25,6,True
1316,16,2025-11-01,2,True
1316,17,2025-11-08,9,True
1316,18,2025-11-15,9,True
1316,19,2025-11-22,11,True
1316,20,2025-11-29,12,True
1316,21,2025-12-06,9,True
1316,22,2025-12-13,11,True
1316,23,2025-12-20,12,True
1317,0,2025-07-12,3,True
1317,1,2025-07-19,3,True
1317,2,2025-07-26,5,True
1317,3,2025-08-02,3,True
1317,4,2025-08-09,6,True
1317,5,2025-08-16,6,True
1317,6,2025-08-23,11,True
1317,7,2025-08-30,5,True
1317,8,2025-09-06,5,True
1317,9,2025-09-13,4,True
1317,10,2025-09-20,3,True
1317,11,2025-09-27,6,True
1317,12,2025-10-04,2,True
1317,13,2025-10-11,5,True
1317,14,2025-10-18,3,True
1317,15,2025-10-25,3,True
1317,16,2025-11-01,1,True
1317,17,2025-11-08,4,True
1317,18,2025-11-15,3,True
1317,19,2025-11-22,10,True
1317,20,2025-11-29,5,True
1317,21,2025-12-06,6,True
1317,22,2025-12-13,5,True
1317,23,2025-12-20,5,True
1319,0,2025-07-12,0,False
1319,1,2025-07-19,2,True
1319,2,2025-07-26,4,True
1319,3,2025-08-02,1,True
1319,4,2025-08-09,1,True
1319,5,2025-08-16,1,True
1319,6,2025-08-23,1,True
1319,7,2025-08-30,0,False
1319,8,2025-09-06,3,True
1319,9,2025-09-13,1,True
1319,10,2025-09-20,2,True
1319,11,2025-09-27,2,True
1319,12,2025-10-04,1,True
1319,13,2025-10-11,1,True
1319,14,2025-10-18,1,True
1319,15,2025-10-25,0,False
1319,16,2025-11-01,0,False
1319,17,2025-11-08,2,True
1319,18,2025-11-15,0,False
1319,19,2025-11-22,2,True
1319,20,2025-11-29,2,True
1319,21,2025-12-06,2,True
1319,22,2025-12-13,0,False
1319,23,2025-12-20,2,True
1320,0,2025-07-13,5,True
1320,1,2025-07-20,5,True
1320,2,2025-07-27,1,True
1320,3,2025-08-03,6,True
1320,4,2025-08-10,5,True
1320,5,2025-08-17,5,True
1320,6,2025-08-24,5,True
1320,7,2025-08-31,3,True
1320,8,2025-09-07,10,True
1320,9,2025-09-14,5,True
1320,10,2025-09-21,8,True
1320,11,2025-09-28,4,True
1320,12,2025-10-05,2,True
1320,13,2025-10-12,7,True
1320,14,2025-10-19,4,True
1320,15,2025-10-26,7,True
1320,16,2025-11-02,5,True
1320,17,2025-11-09,11,True
1320,18,2025-11-16,5,True
1320,19,2025-11-23,7,True
1320,20,2025-11-30,9,True
1320,21,2025-12-07,7,True
1320,22,2025-12-14,8,True
1320,23,2025-12-21,8,True
1321,0,2025-07-13,5,True
1321,1,2025-07-20,3,True
1321,2,2025-07-27,8,True
1321,3,2025-08-03,6,True
1321,4,2025-08-10,7,True
1321,5,2025-08-17,10,True
1321,6,2025-08-24,4,True
1321,7,2025-08-31,9,True
1321,8,2025-09-07,8,True
1321,9,2025-09-14,5,True
1321,10,2025-09-21,5,True
1321,11,2025-09-28,9,True
1321,12,2025-10-05,7,True
1321,13,2025-10-12,7,True
1321,14,2025-10-19,5,True
1321,15,2025-10-26,5,True
1321,16,2025-11-02,7,True
1321,17,2025-11-09,6,True
1321,18,2025-11-16,9,True
1321,19,2025-11-23,8,True
1321,20,2025-11-30,5,True
1321,21,2025-12-07,3,True
1321,22,2025-12-14,2,True
1321,23,2025-12-21,9,True
1322,0,2025-07-13,1,True
1322,1,2025-07-20,2,True
1322,2,2025-07-27,6,True
1322,3,2025-08-03,2,True
1322,4,2025-08-10,2,True
1322,5,2025-08-17,0,False
1322,6,2025-08-24,1,True
1322,7,2025-08-31,0,False
1322,8,2025-09-07,1,True
1322,9,2025-09-14,2,True
1322,10,2025-09-21,1,True
1322,11,2025-09-28,1,True
1322,12,2025-10-05,0,False
1322,13,2025-10-12,0,False
1322,14,2025-10-19,3,True
1322,15,2025-10-26,1,True
1322,16,2025-11-02,5,True
1322,17,2025-11-09,1,True
1322,18,2025-11-16,2,True
1322,19,2025-11-23,2,True
1322,20,2025-11-30,2,True
1322,21,2025-12-07,1,True
1322,22,2025-12-14,3,True
1322,23,2025-12-21,1,True
1323,0,2025-07-14,1,True
1323,1,2025-07-21,1,True
1323,2,2025-07-28,2,True
1323,3,2025-08-04,0,False
1323,4,2025-08-11,1,True
1323,5,2025-08-18,1,True
1323,6,2025-08-25,0,False
1323,7,2025-09-01,1,True
1323,8,2025-09-08,3,True
1323,9,2025-09-15,0,False
1323,10,2025-09-22,2,True
1323,11,2025-09-29,0,False
1323,12,2025-10-06,1,True
1323,13,2025-10-13,1,True
1323,14,2025-10-20,2,True
1323,15,2025-10-27,0,False
1323,16,2025-11-03,1,True
1323,17,2025-11-10,3,True
1323,18,2025-11-17,3,True
1323,19,2025-11-24,0,False
1323,20,2025-12-01,1,True
1323,21,2025-12-08,2,True
1323,22,2025-12-15,1,True
1323,23,2025-12-22,3,True
1325,0,2025-07-14,4,True
1325,1,2025-07-21,4,True
1325,2,2025-07-28,4,True
1325,3,2025-08-04,4,True
1325,4,2025-08-11,2,True
1325,5,2025-08-18,5,True
1325,6,2025-08-25,4,True
1325,7,2025-09-01,6,True
1325,8,2025-09-08,2,True
1325,9,2025-09-15,3,True
1325,10,2025-09-22,2,True
1325,11,2025-09-29,1,True
1325,12,2025-10-06,1,True
1325,13,2025-10-13,3,True
1325,14,2025-10-20,0,False
1325,15,2025-10-27,7,True
1325,16,2025-11-03,0,False
1325,17,2025-11-10,2,True
1325,18,2025-11-17,2,True
1325,19,2025-11-24,2,True
1325,20,2025-12-01,4,True
1325,21,2025-12-08,6,True
1325,22,2025-12-15,1,True
1325,23,2025-12-22,1,True
1326,0,2025-07-14,6,True
1326,1,2025-07-21,10,True
1326,2,2025-07-28,2,True
1326,3,2025-08-04,5,True
1326,4,2025-08-11,10,True
1326,5,2025-08-18,7,True
1326,6,2025-08-25,3,True
1326,7,2025-09-01,9,True
1326,8,2025-09-08,7,True
1326,9,2025-09-15,11,True
1326,10,2025-09-22,4,True
1326,11,2025-09-29,7,True
1326,12,2025-10-06,7,True
1326,13,2025-10-13,9,True
1326,14,2025-10-20,9,True
1326,15,2025-10-27,14,True
1326,16,2025-11-03,11,True
1326,17,2025-11-10,2,True
1326,18,2025-11-17,10,True
1326,19,2025-11-24,9,True
1326,20,2025-12-01,11,True
1326,21,2025-12-08,12,True
1326,22,2025-12-15,6,True
1326,23,2025-12-22,9,True
1327,0,2025-07-14,1,True
1327,1,2025-07-21,4,True
1327,2,2025-07-28,4,True
1327,3,2025-08-04,3,True
1327,4,2025-08-11,5,True
1327,5,2025-08-18,1,True
1327,6,2025-08-25,5,True
1327,7,2025-09-01,4,True
1327,8,2025-09-08,3,True
1327,9,2025-09-15,8,True
1327,10,2025-09-22,4,True
1327,11,2025-09-29,3,True
1327,12,2025-10-06,1,True
1327,13,2025-10-13,7,True
1327,14,2025-10-20,2,True
1327,15,2025-10-27,3,True
1327,16,2025-11-03,4,True
1327,17,2025-11-10,11,True
1327,18,2025-11-17,5,True
1327,19,2025-11-24,1,True
1327,20,2025-12-01,2,True
1327,21,2025-12-08,4,True
1327,22,2025-12-15,4,True
1327,23,2025-12-22,3,True
1328,0,2025-07-14,0,False
1328,1,2025-07-21,4,True
1328,2,2025-07-28,2,True
1328,3,2025-08-04,5,True
1328,4,2025-08-11,5,True
1328,5,2025-08-18,2,True
1328,6,2025-08-25,3,True
1328,7,2025-09-01,2,True
1328,8,2025-09-08,7,True
1328,9,2025-09-15,3,True
1328,10,2025-09-22,2,True
1328,11,2025-09-29,2,True
1328,12,2025-10-06,3,True
1328,13,2025-10-13,0,False
1328,14,2025-10-20,1,True
1328,15,2025-10-27,3,True
1328,16,2025-11-03,3,True
1328,17,2025-11-10,2,True
1328,18,2025-11-17,2,True
1328,19,2025-11-24,4,True
1328,20,2025-12-01,4,True
1328,21,2025-12-08,5,True
1328,22,2025-12-15,6,True
1328,23,2025-12-22,1,True
1329,0,2025-07-14,2,True
1329,1,2025-07-21,2,True
1329,2,2025-07-28,1,True
1329,3,2025-08-04,1,True
1329,4,2025-08-11,1,True
1329,5,2025-08-18,4,True
1329,6,2025-08-25,2,True
1329,7,2025-09-01,2,True
1329,8,2025-09-08,2,True
1329,9,2025-09-15,6,True
1329,10,2025-09-22,1,True
1329,11,2025-09-29,3,True
1329,12,2025-10-06,4,True
1329,13,2025-10-13,0,False
